user_id,item_id,rating,movie_name
303,1039,5,Hamlet (1996)
193,174,4,Raiders of the Lost Ark (1981)
193,268,3,Chasing Amy (1997)
567,615,4,"39 Steps, The (1935)"
846,738,4,Threesome (1994)
385,429,4,"Day the Earth Stood Still, The (1951)"
457,470,5,Tombstone (1993)
656,272,3,Good Will Hunting (1997)
382,183,3,Alien (1979)
234,106,4,Diabolique (1996)
880,245,2,"Devil's Own, The (1997)"
253,518,5,Miller's Crossing (1990)
177,628,2,Sleepers (1996)
749,127,4,"Godfather, The (1972)"
18,524,4,"Great Dictator, The (1940)"
382,546,2,Broken Arrow (1996)
542,28,4,Apollo 13 (1995)
622,46,4,Exotica (1994)
145,249,4,Austin Powers: International Man of Mystery (1997)
250,98,5,"Silence of the Lambs, The (1991)"
455,518,4,Miller's Crossing (1990)
922,406,4,Thinner (1996)
791,288,3,Scream (1996)
398,427,4,To Kill a Mockingbird (1962)
314,1518,4,Losing Isaiah (1995)
407,405,3,Mission: Impossible (1996)
862,252,3,"Lost World: Jurassic Park, The (1997)"
601,1615,4,Warriors of Virtue (1997)
450,846,3,To Gillian on Her 37th Birthday (1996)
222,111,3,"Truth About Cats & Dogs, The (1996)"
758,135,5,2001: A Space Odyssey (1968)
301,427,4,To Kill a Mockingbird (1962)
327,381,4,Muriel's Wedding (1994)
270,217,5,Bram Stoker's Dracula (1992)
72,435,5,Butch Cassidy and the Sundance Kid (1969)
160,508,5,"People vs. Larry Flynt, The (1996)"
270,928,4,"Craft, The (1996)"
45,472,3,Dragonheart (1996)
337,67,4,Ace Ventura: Pet Detective (1994)
101,50,4,Star Wars (1977)
474,207,4,Cyrano de Bergerac (1990)
342,153,4,"Fish Called Wanda, A (1988)"
495,232,5,Young Guns (1988)
363,58,3,Quiz Show (1994)
537,1194,3,Once Were Warriors (1994)
280,1041,5,Forget Paris (1995)
87,231,3,Batman Returns (1992)
5,428,5,Harold and Maude (1971)
328,504,3,Bonnie and Clyde (1967)
193,23,4,Taxi Driver (1976)
934,210,4,Indiana Jones and the Last Crusade (1989)
543,272,3,Good Will Hunting (1997)
198,148,3,"Ghost and the Darkness, The (1996)"
780,208,3,Young Frankenstein (1974)
313,609,3,Father of the Bride (1950)
533,218,2,Cape Fear (1991)
865,268,4,Chasing Amy (1997)
82,1033,1,Homeward Bound II: Lost in San Francisco (1996)
851,228,4,Star Trek: The Wrath of Khan (1982)
394,418,4,Cinderella (1950)
555,748,4,"Saint, The (1997)"
16,182,5,GoodFellas (1990)
537,693,4,Casino (1995)
119,124,4,Lone Star (1996)
249,546,3,Broken Arrow (1996)
392,321,5,Mother (1996)
498,197,5,"Graduate, The (1967)"
537,713,3,Othello (1995)
181,225,3,101 Dalmatians (1996)
210,135,5,2001: A Space Odyssey (1968)
732,304,5,Fly Away Home (1996)
295,378,4,Miracle on 34th Street (1994)
180,216,5,When Harry Met Sally... (1989)
200,282,4,"Time to Kill, A (1996)"
94,195,3,"Terminator, The (1984)"
63,924,3,White Squall (1996)
524,321,3,Mother (1996)
394,568,5,Speed (1994)
269,959,5,Dazed and Confused (1993)
43,847,5,Looking for Richard (1996)
864,133,5,Gone with the Wind (1939)
203,100,1,Fargo (1996)
712,1043,3,Rent-a-Kid (1995)
268,544,3,Things to Do in Denver when You're Dead (1995)
495,421,1,William Shakespeare's Romeo and Juliet (1996)
472,370,4,Mary Reilly (1996)
936,275,4,Sense and Sensibility (1995)
664,137,3,Big Night (1996)
203,742,3,Ransom (1996)
896,789,2,Swimming with Sharks (1995)
588,125,3,Phenomenon (1996)
586,693,3,Casino (1995)
840,671,3,Bride of Frankenstein (1935)
16,482,5,Some Like It Hot (1959)
440,245,4,"Devil's Own, The (1997)"
860,712,3,Tin Men (1987)
38,916,5,Lost in Space (1998)
504,409,4,Jack (1996)
10,182,5,GoodFellas (1990)
64,423,4,E.T. the Extra-Terrestrial (1982)
801,752,4,"Replacement Killers, The (1998)"
213,318,5,Schindler's List (1993)
393,720,3,First Knight (1995)
532,235,3,Mars Attacks! (1996)
327,275,4,Sense and Sensibility (1995)
119,354,5,"Wedding Singer, The (1998)"
843,204,3,Back to the Future (1985)
592,292,1,Rosewood (1997)
391,357,5,One Flew Over the Cuckoo's Nest (1975)
399,318,5,Schindler's List (1993)
736,748,2,"Saint, The (1997)"
436,785,2,Only You (1994)
365,342,2,"Man Who Knew Too Little, The (1997)"
622,739,2,Pretty Woman (1990)
618,28,4,Apollo 13 (1995)
221,1012,4,Private Parts (1997)
380,61,4,Three Colors: White (1994)
866,896,2,"Sweet Hereafter, The (1997)"
42,79,5,"Fugitive, The (1993)"
665,685,2,Executive Decision (1996)
38,445,2,"Body Snatcher, The (1945)"
299,615,4,"39 Steps, The (1935)"
389,498,5,"African Queen, The (1951)"
864,663,4,Being There (1979)
846,76,4,Carlito's Way (1993)
127,227,4,Star Trek VI: The Undiscovered Country (1991)
545,993,2,Hercules (1997)
33,339,3,Mad City (1997)
299,1223,3,King of the Hill (1993)
23,7,4,Twelve Monkeys (1995)
900,318,4,Schindler's List (1993)
712,204,4,Back to the Future (1985)
395,288,2,Scream (1996)
932,611,5,Laura (1944)
259,121,3,Independence Day (ID4) (1996)
339,258,3,Contact (1997)
453,67,4,Ace Ventura: Pet Detective (1994)
178,978,2,Heaven's Prisoners (1996)
5,66,1,While You Were Sleeping (1995)
303,271,2,Starship Troopers (1997)
815,665,2,Alien 3 (1992)
753,199,5,"Bridge on the River Kwai, The (1957)"
655,591,3,Primal Fear (1996)
872,932,4,First Kid (1996)
678,277,3,Restoration (1995)
933,89,4,Blade Runner (1982)
144,194,5,"Sting, The (1973)"
268,554,3,Waterworld (1995)
670,651,4,Glory (1989)
24,763,5,Happy Gilmore (1996)
752,269,5,"Full Monty, The (1997)"
373,102,5,"Aristocats, The (1970)"
198,1244,2,Metro (1997)
248,100,4,Fargo (1996)
544,750,3,Amistad (1997)
188,56,4,Pulp Fiction (1994)
186,79,5,"Fugitive, The (1993)"
532,11,5,Seven (Se7en) (1995)
450,125,4,Phenomenon (1996)
178,117,4,"Rock, The (1996)"
49,546,1,Broken Arrow (1996)
473,246,5,Chasing Amy (1997)
327,228,4,Star Trek: The Wrath of Khan (1982)
677,237,4,Jerry Maguire (1996)
99,79,4,"Fugitive, The (1993)"
591,300,3,Air Force One (1997)
838,497,5,Bringing Up Baby (1938)
655,1600,3,Guantanamera (1994)
454,310,4,"Rainmaker, The (1997)"
630,595,5,"Fan, The (1996)"
840,855,4,Diva (1981)
710,204,4,Back to the Future (1985)
606,1190,3,That Old Feeling (1997)
688,341,5,Critical Care (1997)
695,323,2,Dante's Peak (1997)
211,687,2,McHale's Navy (1997)
855,59,3,Three Colors: Red (1994)
405,143,5,"Sound of Music, The (1965)"
815,77,4,"Firm, The (1993)"
77,4,3,Get Shorty (1995)
288,327,1,Cop Land (1997)
363,370,3,Mary Reilly (1996)
500,285,3,Secrets & Lies (1996)
697,301,5,In & Out (1997)
49,116,4,Cold Comfort Farm (1995)
287,181,3,Return of the Jedi (1983)
429,80,3,Hot Shots! Part Deux (1993)
864,125,4,Phenomenon (1996)
608,328,4,Conspiracy Theory (1997)
293,2,3,GoldenEye (1995)
716,420,4,Alice in Wonderland (1951)
538,273,3,Heat (1995)
94,385,2,True Lies (1994)
478,367,4,Clueless (1995)
181,1348,1,Every Other Weekend (1990)
934,506,4,Rebel Without a Cause (1955)
700,96,4,Terminator 2: Judgment Day (1991)
145,1051,2,"Associate, The (1996)"
680,257,4,Men in Black (1997)
195,186,3,"Blues Brothers, The (1980)"
115,77,2,"Firm, The (1993)"
87,804,3,Jimmy Hollywood (1994)
401,1011,3,2 Days in the Valley (1996)
473,1142,5,When We Were Kings (1996)
897,193,3,"Right Stuff, The (1983)"
533,313,5,Titanic (1997)
719,509,2,My Left Foot (1989)
616,288,4,Scream (1996)
908,50,4,Star Wars (1977)
223,1016,5,Con Air (1997)
347,699,1,Little Women (1994)
332,931,2,"Island of Dr. Moreau, The (1996)"
569,458,2,Nixon (1995)
19,211,4,M*A*S*H (1970)
802,197,3,"Graduate, The (1967)"
198,198,4,Nikita (La Femme Nikita) (1990)
541,210,5,Indiana Jones and the Last Crusade (1989)
622,1074,2,Reality Bites (1994)
592,628,3,Sleepers (1996)
588,692,4,"American President, The (1995)"
371,77,5,"Firm, The (1993)"
73,56,4,Pulp Fiction (1994)
406,199,5,"Bridge on the River Kwai, The (1957)"
527,172,5,"Empire Strikes Back, The (1980)"
908,111,3,"Truth About Cats & Dogs, The (1996)"
846,729,4,Nell (1994)
554,229,3,Star Trek III: The Search for Spock (1984)
763,238,4,Raising Arizona (1987)
922,427,5,To Kill a Mockingbird (1962)
413,237,4,Jerry Maguire (1996)
85,516,4,Local Hero (1983)
634,546,4,Broken Arrow (1996)
463,887,5,Eve's Bayou (1997)
433,919,5,"City of Lost Children, The (1995)"
567,641,5,Paths of Glory (1957)
379,186,5,"Blues Brothers, The (1980)"
230,28,5,Apollo 13 (1995)
299,538,3,Anastasia (1997)
94,1224,3,"Scout, The (1994)"
766,219,3,"Nightmare on Elm Street, A (1984)"
299,847,4,Looking for Richard (1996)
868,550,4,Die Hard: With a Vengeance (1995)
328,1015,3,Shiloh (1997)
94,235,4,Mars Attacks! (1996)
229,312,3,Midnight in the Garden of Good and Evil (1997)
178,1157,3,"Relic, The (1997)"
327,143,4,"Sound of Music, The (1965)"
92,7,4,Twelve Monkeys (1995)
500,93,4,Welcome to the Dollhouse (1995)
128,367,4,Clueless (1995)
712,747,3,Benny & Joon (1993)
293,228,3,Star Trek: The Wrath of Khan (1982)
500,443,4,"Birds, The (1963)"
796,871,1,Vegas Vacation (1997)
435,625,2,"Sword in the Stone, The (1963)"
504,212,4,"Unbearable Lightness of Being, The (1988)"
276,1131,3,Safe (1995)
763,96,2,Terminator 2: Judgment Day (1991)
715,318,5,Schindler's List (1993)
487,222,4,Star Trek: First Contact (1996)
236,420,4,Alice in Wonderland (1951)
22,79,4,"Fugitive, The (1993)"
213,405,3,Mission: Impossible (1996)
135,230,3,Star Trek IV: The Voyage Home (1986)
97,79,5,"Fugitive, The (1993)"
894,1073,4,Shallow Grave (1994)
295,235,4,Mars Attacks! (1996)
334,1263,4,Foxfire (1996)
715,475,4,Trainspotting (1996)
276,665,3,Alien 3 (1992)
217,174,3,Raiders of the Lost Ark (1981)
721,1026,3,"Lay of the Land, The (1997)"
415,483,5,Casablanca (1942)
145,9,2,Dead Man Walking (1995)
24,132,3,"Wizard of Oz, The (1939)"
232,270,3,Gattaca (1997)
574,345,2,Deconstructing Harry (1997)
721,688,3,Leave It to Beaver (1997)
711,1152,1,In Love and War (1996)
33,328,4,Conspiracy Theory (1997)
487,572,1,Blown Away (1994)
721,358,1,Spawn (1997)
307,186,5,"Blues Brothers, The (1980)"
301,232,4,Young Guns (1988)
839,321,1,Mother (1996)
745,181,2,Return of the Jedi (1983)
707,533,5,"Daytrippers, The (1996)"
255,258,4,Contact (1997)
347,168,5,Monty Python and the Holy Grail (1974)
695,286,3,"English Patient, The (1996)"
588,272,5,Good Will Hunting (1997)
393,1419,3,Highlander III: The Sorcerer (1994)
56,426,4,"Transformers: The Movie, The (1986)"
102,856,2,Night on Earth (1991)
757,423,3,E.T. the Extra-Terrestrial (1982)
168,284,2,Tin Cup (1996)
397,100,5,Fargo (1996)
697,129,5,Bound (1996)
142,42,4,Clerks (1994)
710,357,4,One Flew Over the Cuckoo's Nest (1975)
738,205,5,Patton (1970)
332,173,5,"Princess Bride, The (1987)"
1,265,4,"Hunt for Red October, The (1990)"
521,1016,3,Con Air (1997)
894,713,4,Othello (1995)
474,608,4,Spellbound (1945)
469,611,5,Laura (1944)
85,527,4,Gandhi (1982)
393,1039,3,Hamlet (1996)
561,794,2,It Could Happen to You (1994)
652,395,3,Robin Hood: Men in Tights (1993)
851,455,3,Jackie Chan's First Strike (1996)
543,642,3,"Grifters, The (1990)"
474,617,3,"Blue Angel, The (Blaue Engel, Der) (1930)"
24,92,5,True Romance (1993)
800,257,4,Men in Black (1997)
236,705,4,Singin' in the Rain (1952)
236,505,3,Dial M for Murder (1954)
839,281,3,"River Wild, The (1994)"
474,216,4,When Harry Met Sally... (1989)
158,684,3,In the Line of Fire (1993)
288,136,5,Mr. Smith Goes to Washington (1939)
600,265,3,"Hunt for Red October, The (1990)"
870,196,3,Dead Poets Society (1989)
698,505,2,Dial M for Murder (1954)
943,69,5,Forrest Gump (1994)
92,106,3,Diabolique (1996)
896,223,4,Sling Blade (1996)
474,203,5,Unforgiven (1992)
42,318,5,Schindler's List (1993)
535,172,3,"Empire Strikes Back, The (1980)"
506,525,4,"Big Sleep, The (1946)"
156,100,4,Fargo (1996)
297,625,3,"Sword in the Stone, The (1963)"
184,89,4,Blade Runner (1982)
399,246,3,Chasing Amy (1997)
833,24,4,Rumble in the Bronx (1995)
655,367,3,Clueless (1995)
618,506,4,Rebel Without a Cause (1955)
267,239,4,Sneakers (1992)
663,134,5,Citizen Kane (1941)
160,671,5,Bride of Frankenstein (1935)
807,250,4,"Fifth Element, The (1997)"
152,596,2,"Hunchback of Notre Dame, The (1996)"
528,174,5,Raiders of the Lost Ark (1981)
13,785,3,Only You (1994)
382,531,4,Shine (1996)
244,1057,4,"Pallbearer, The (1996)"
545,258,3,Contact (1997)
187,168,5,Monty Python and the Holy Grail (1974)
405,182,1,GoodFellas (1990)
786,180,4,Apocalypse Now (1979)
165,258,5,Contact (1997)
533,496,5,It's a Wonderful Life (1946)
795,564,1,Tales from the Hood (1995)
590,275,4,Sense and Sensibility (1995)
899,597,2,Eraser (1996)
389,559,3,Interview with the Vampire (1994)
193,1074,3,Reality Bites (1994)
65,514,4,Annie Hall (1977)
222,808,3,"Program, The (1993)"
529,245,3,"Devil's Own, The (1997)"
436,95,4,Aladdin (1992)
128,88,4,Sleepless in Seattle (1993)
870,216,4,When Harry Met Sally... (1989)
621,88,2,Sleepless in Seattle (1993)
864,588,3,Beauty and the Beast (1991)
399,97,4,Dances with Wolves (1990)
867,651,5,Glory (1989)
654,1035,4,Cool Runnings (1993)
475,259,5,George of the Jungle (1997)
804,732,4,Dave (1993)
254,501,3,Dumbo (1941)
536,213,5,"Room with a View, A (1986)"
94,501,4,Dumbo (1941)
13,899,1,"Winter Guest, The (1997)"
673,268,1,Chasing Amy (1997)
487,845,4,That Thing You Do! (1996)
94,946,3,"Fox and the Hound, The (1981)"
361,53,2,Natural Born Killers (1994)
42,941,4,With Honors (1994)
313,1091,2,Pete's Dragon (1977)
593,158,3,Weekend at Bernie's (1989)
879,222,4,Star Trek: First Contact (1996)
48,185,4,Psycho (1960)
892,203,5,Unforgiven (1992)
146,336,5,Playing God (1997)
102,384,2,Naked Gun 33 1/3: The Final Insult (1994)
763,137,4,Big Night (1996)
622,431,5,Highlander (1986)
314,948,3,Booty Call (1997)
104,327,2,Cop Land (1997)
503,313,5,Titanic (1997)
3,300,2,Air Force One (1997)
649,181,4,Return of the Jedi (1983)
407,286,4,"English Patient, The (1996)"
450,381,2,Muriel's Wedding (1994)
934,1018,4,Tie Me Up! Tie Me Down! (1990)
634,676,4,"Crucible, The (1996)"
363,554,1,Waterworld (1995)
830,523,4,Cool Hand Luke (1967)
749,586,4,Terminal Velocity (1994)
214,134,4,Citizen Kane (1941)
632,95,5,Aladdin (1992)
707,730,3,"Queen Margot (Reine Margot, La) (1994)"
464,289,4,Evita (1996)
622,558,2,Heavenly Creatures (1994)
539,155,4,Dirty Dancing (1987)
366,234,1,Jaws (1975)
648,39,3,Strange Days (1995)
864,194,4,"Sting, The (1973)"
823,194,5,"Sting, The (1973)"
265,756,4,Father of the Bride Part II (1995)
271,176,3,Aliens (1986)
183,1159,3,Stalker (1979)
56,44,4,Dolores Claiborne (1994)
731,427,5,To Kill a Mockingbird (1962)
12,97,5,Dances with Wolves (1990)
326,451,2,Grease (1978)
715,254,1,Batman & Robin (1997)
862,603,5,Rear Window (1954)
943,570,1,Wyatt Earp (1994)
201,443,3,"Birds, The (1963)"
249,117,4,"Rock, The (1996)"
235,1176,5,Welcome To Sarajevo (1997)
279,173,5,"Princess Bride, The (1987)"
561,371,1,"Bridges of Madison County, The (1995)"
436,81,3,"Hudsucker Proxy, The (1994)"
459,1115,3,Twelfth Night (1996)
399,164,2,"Abyss, The (1989)"
535,162,3,On Golden Pond (1981)
13,639,3,"Tin Drum, The (Blechtrommel, Die) (1979)"
325,737,4,Sirens (1994)
657,508,4,"People vs. Larry Flynt, The (1996)"
648,726,3,Fluke (1995)
270,703,4,Widows' Peak (1994)
766,605,3,Meet Me in St. Louis (1944)
535,212,4,"Unbearable Lightness of Being, The (1988)"
123,657,4,"Manchurian Candidate, The (1962)"
382,357,4,One Flew Over the Cuckoo's Nest (1975)
709,1059,5,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
94,55,4,"Professional, The (1994)"
320,421,4,William Shakespeare's Romeo and Juliet (1996)
526,748,1,"Saint, The (1997)"
60,272,4,Good Will Hunting (1997)
592,192,5,Raging Bull (1980)
177,168,4,Monty Python and the Holy Grail (1974)
731,132,3,"Wizard of Oz, The (1939)"
827,332,3,Kiss the Girls (1997)
7,635,3,"Fog, The (1980)"
230,951,5,"Indian in the Cupboard, The (1995)"
875,294,2,Liar Liar (1997)
897,1531,4,Far From Home: The Adventures of Yellow Dog (1995)
6,297,3,Ulee's Gold (1997)
394,12,4,"Usual Suspects, The (1995)"
416,15,4,Mr. Holland's Opus (1995)
758,235,5,Mars Attacks! (1996)
429,284,3,Tin Cup (1996)
194,159,3,Basic Instinct (1992)
711,65,4,What's Eating Gilbert Grape (1993)
588,51,4,Legends of the Fall (1994)
11,47,4,Ed Wood (1994)
696,1126,3,"Old Man and the Sea, The (1958)"
833,647,4,Ran (1985)
233,129,3,Bound (1996)
563,871,2,Vegas Vacation (1997)
406,732,4,Dave (1993)
555,410,4,Kingpin (1996)
643,228,4,Star Trek: The Wrath of Khan (1982)
628,332,5,Kiss the Girls (1997)
753,193,4,"Right Stuff, The (1983)"
902,326,3,G.I. Jane (1997)
632,68,1,"Crow, The (1994)"
523,1047,5,Multiplicity (1996)
429,483,5,Casablanca (1942)
699,1011,4,2 Days in the Valley (1996)
458,304,4,Fly Away Home (1996)
393,627,4,Robin Hood: Prince of Thieves (1991)
256,56,3,Pulp Fiction (1994)
114,482,4,Some Like It Hot (1959)
389,615,4,"39 Steps, The (1935)"
621,501,3,Dumbo (1941)
727,779,2,Drop Zone (1994)
848,519,5,"Treasure of the Sierra Madre, The (1948)"
839,1085,5,Carried Away (1996)
524,1152,3,In Love and War (1996)
720,272,4,Good Will Hunting (1997)
201,145,3,"Lawnmower Man, The (1992)"
618,265,4,"Hunt for Red October, The (1990)"
741,28,3,Apollo 13 (1995)
236,237,4,Jerry Maguire (1996)
885,290,1,Fierce Creatures (1997)
648,1003,4,That Darn Cat! (1997)
115,124,5,Lone Star (1996)
311,661,3,High Noon (1952)
259,181,4,Return of the Jedi (1983)
901,96,5,Terminator 2: Judgment Day (1991)
301,1,4,Toy Story (1995)
934,13,5,Mighty Aphrodite (1995)
311,133,3,Gone with the Wind (1939)
880,876,4,Money Talks (1997)
417,473,2,James and the Giant Peach (1996)
774,181,3,Return of the Jedi (1983)
883,740,4,Jane Eyre (1996)
851,11,5,Seven (Se7en) (1995)
666,478,4,"Philadelphia Story, The (1940)"
608,606,5,All About Eve (1950)
459,696,4,City Hall (1996)
640,778,4,Don Juan DeMarco (1995)
435,139,2,"Love Bug, The (1969)"
926,286,4,"English Patient, The (1996)"
872,717,4,"Juror, The (1996)"
650,431,3,Highlander (1986)
532,373,3,Judge Dredd (1995)
279,1151,2,Original Gangstas (1996)
581,253,5,"Pillow Book, The (1995)"
223,826,1,"Phantom, The (1996)"
314,697,3,"Basketball Diaries, The (1995)"
782,321,2,Mother (1996)
423,293,4,Donnie Brasco (1997)
331,269,5,"Full Monty, The (1997)"
354,199,4,"Bridge on the River Kwai, The (1957)"
835,1153,4,Backbeat (1993)
896,371,2,"Bridges of Madison County, The (1995)"
90,462,5,Like Water For Chocolate (Como agua para chocolate) (1992)
326,441,2,"Amityville Horror, The (1979)"
537,61,4,Three Colors: White (1994)
487,550,3,Die Hard: With a Vengeance (1995)
878,45,3,Eat Drink Man Woman (1994)
385,151,2,Willy Wonka and the Chocolate Factory (1971)
633,498,2,"African Queen, The (1951)"
864,234,4,Jaws (1975)
31,135,4,2001: A Space Odyssey (1968)
933,710,2,Better Off Dead... (1985)
726,833,5,Bulletproof (1996)
600,56,5,Pulp Fiction (1994)
92,39,3,Strange Days (1995)
608,1119,5,Some Kind of Wonderful (1987)
715,1047,3,Multiplicity (1996)
428,1024,4,Mrs. Dalloway (1997)
615,194,5,"Sting, The (1973)"
823,218,4,Cape Fear (1991)
627,232,3,Young Guns (1988)
450,389,4,Black Beauty (1994)
293,153,4,"Fish Called Wanda, A (1988)"
506,554,3,Waterworld (1995)
59,284,2,Tin Cup (1996)
116,344,5,"Apostle, The (1997)"
894,343,2,Alien: Resurrection (1997)
204,191,4,Amadeus (1984)
453,550,3,Die Hard: With a Vengeance (1995)
321,531,4,Shine (1996)
303,1,5,Toy Story (1995)
782,1538,3,All Over Me (1997)
816,328,4,Conspiracy Theory (1997)
582,369,1,Black Sheep (1996)
438,50,5,Star Wars (1977)
833,194,3,"Sting, The (1973)"
913,98,4,"Silence of the Lambs, The (1991)"
457,658,4,Pump Up the Volume (1990)
647,405,4,Mission: Impossible (1996)
589,323,2,Dante's Peak (1997)
179,690,1,Seven Years in Tibet (1997)
145,342,4,"Man Who Knew Too Little, The (1997)"
295,172,4,"Empire Strikes Back, The (1980)"
119,591,4,Primal Fear (1996)
883,116,5,Cold Comfort Farm (1995)
454,419,4,Mary Poppins (1964)
554,58,4,Quiz Show (1994)
352,431,2,Highlander (1986)
177,79,4,"Fugitive, The (1993)"
666,153,4,"Fish Called Wanda, A (1988)"
7,91,3,"Nightmare Before Christmas, The (1993)"
130,1210,2,Virtuosity (1995)
749,414,4,My Favorite Year (1982)
499,100,4,Fargo (1996)
894,638,3,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
24,286,5,"English Patient, The (1996)"
699,1010,3,Basquiat (1996)
308,177,5,"Good, The Bad and The Ugly, The (1966)"
845,269,4,"Full Monty, The (1997)"
608,300,1,Air Force One (1997)
565,713,5,Othello (1995)
399,384,2,Naked Gun 33 1/3: The Final Insult (1994)
936,476,4,"First Wives Club, The (1996)"
313,47,3,Ed Wood (1994)
802,7,5,Twelve Monkeys (1995)
150,124,2,Lone Star (1996)
435,9,4,Dead Man Walking (1995)
287,121,4,Independence Day (ID4) (1996)
363,555,1,White Man's Burden (1995)
773,185,4,Psycho (1960)
320,453,3,Jaws 3-D (1983)
161,473,1,James and the Giant Peach (1996)
655,1479,2,Reckless (1995)
880,405,4,Mission: Impossible (1996)
130,1275,5,Killer (Bulletproof Heart) (1994)
551,333,5,"Game, The (1997)"
13,747,4,Benny & Joon (1993)
716,143,5,"Sound of Music, The (1965)"
384,302,5,L.A. Confidential (1997)
456,3,4,Four Rooms (1995)
272,651,4,Glory (1989)
116,137,2,Big Night (1996)
796,8,5,Babe (1995)
774,920,2,Two Bits (1995)
683,271,3,Starship Troopers (1997)
699,304,4,Fly Away Home (1996)
234,448,3,"Omen, The (1976)"
755,294,3,Liar Liar (1997)
389,301,4,In & Out (1997)
806,705,4,Singin' in the Rain (1952)
665,33,2,Desperado (1995)
850,705,5,Singin' in the Rain (1952)
416,842,4,Pollyanna (1960)
880,24,3,Rumble in the Bronx (1995)
802,135,4,2001: A Space Odyssey (1968)
711,181,4,Return of the Jedi (1983)
297,275,5,Sense and Sensibility (1995)
90,20,4,Angels and Insects (1995)
125,205,5,Patton (1970)
889,1553,3,"Underneath, The (1995)"
87,386,2,Addams Family Values (1993)
631,301,4,In & Out (1997)
405,521,4,"Deer Hunter, The (1978)"
661,676,4,"Crucible, The (1996)"
916,735,4,Philadelphia (1993)
682,219,2,"Nightmare on Elm Street, A (1984)"
59,201,4,Evil Dead II (1987)
18,965,4,Funny Face (1957)
363,809,4,Rising Sun (1993)
937,847,4,Looking for Richard (1996)
933,735,3,Philadelphia (1993)
160,1073,4,Shallow Grave (1994)
144,956,4,Nobody's Fool (1994)
167,465,5,"Jungle Book, The (1994)"
734,173,3,"Princess Bride, The (1987)"
669,196,3,Dead Poets Society (1989)
487,17,3,From Dusk Till Dawn (1996)
850,294,5,Liar Liar (1997)
59,1111,5,Double Happiness (1994)
12,71,4,"Lion King, The (1994)"
927,1035,4,Cool Runnings (1993)
684,477,5,Matilda (1996)
398,610,4,Gigi (1958)
35,333,4,"Game, The (1997)"
450,629,4,Victor/Victoria (1982)
877,203,4,Unforgiven (1992)
497,384,2,Naked Gun 33 1/3: The Final Insult (1994)
605,294,4,Liar Liar (1997)
396,151,3,Willy Wonka and the Chocolate Factory (1971)
217,405,3,Mission: Impossible (1996)
735,123,3,"Frighteners, The (1996)"
301,230,4,Star Trek IV: The Voyage Home (1986)
847,596,3,"Hunchback of Notre Dame, The (1996)"
455,288,2,Scream (1996)
523,95,4,Aladdin (1992)
785,273,3,Heat (1995)
178,873,3,Picture Perfect (1997)
291,7,5,Twelve Monkeys (1995)
586,69,4,Forrest Gump (1994)
393,139,4,"Love Bug, The (1969)"
864,401,4,"Brady Bunch Movie, The (1995)"
710,50,4,Star Wars (1977)
495,282,5,"Time to Kill, A (1996)"
373,357,4,One Flew Over the Cuckoo's Nest (1975)
887,1413,4,Street Fighter (1994)
635,874,3,Career Girls (1997)
864,1033,2,Homeward Bound II: Lost in San Francisco (1996)
535,709,5,Strictly Ballroom (1992)
779,117,4,"Rock, The (1996)"
249,28,4,Apollo 13 (1995)
601,191,4,Amadeus (1984)
374,405,4,Mission: Impossible (1996)
62,1091,3,Pete's Dragon (1977)
903,223,5,Sling Blade (1996)
659,942,3,What's Love Got to Do with It (1993)
806,629,3,Victor/Victoria (1982)
1,6,5,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
660,318,3,Schindler's List (1993)
11,372,4,Jeffrey (1995)
829,276,4,Leaving Las Vegas (1995)
503,416,2,Old Yeller (1957)
405,233,1,Under Siege (1992)
450,1261,4,"Run of the Country, The (1995)"
418,750,2,Amistad (1997)
155,306,5,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
610,352,1,Spice World (1997)
470,319,3,Everyone Says I Love You (1996)
472,562,5,"Quick and the Dead, The (1995)"
615,678,1,Volcano (1997)
130,255,4,My Best Friend's Wedding (1997)
710,310,3,"Rainmaker, The (1997)"
624,327,4,Cop Land (1997)
378,951,3,"Indian in the Cupboard, The (1995)"
868,588,1,Beauty and the Beast (1991)
239,179,5,"Clockwork Orange, A (1971)"
374,934,3,"Preacher's Wife, The (1996)"
536,83,5,Much Ado About Nothing (1993)
856,272,5,Good Will Hunting (1997)
11,291,4,Absolute Power (1997)
574,883,4,Telling Lies in America (1997)
292,197,5,"Graduate, The (1967)"
243,26,3,"Brothers McMullen, The (1995)"
876,178,4,12 Angry Men (1957)
675,531,5,Shine (1996)
722,130,4,Kansas City (1996)
906,544,4,Things to Do in Denver when You're Dead (1995)
503,484,4,"Maltese Falcon, The (1941)"
714,1152,2,In Love and War (1996)
131,1281,4,Manny & Lo (1996)
268,67,3,Ace Ventura: Pet Detective (1994)
372,164,4,"Abyss, The (1989)"
591,514,4,Annie Hall (1977)
299,483,5,Casablanca (1942)
345,1096,3,Commandments (1997)
386,7,3,Twelve Monkeys (1995)
354,1197,3,"Family Thing, A (1996)"
864,693,4,Casino (1995)
846,739,4,Pretty Woman (1990)
851,1676,2,"War at Home, The (1996)"
293,484,5,"Maltese Falcon, The (1941)"
251,249,5,Austin Powers: International Man of Mystery (1997)
